"voted2004","gender","ageY","ageC","educationC","incomeC","partyAffiliation","percentAttended"
"yes","M",62.2838695557015,"(54.2,108]","postsec","> 75k","Republican",0.204545454545455
"yes","F",40.9662945940031,"(36.7,45.8]","secondary","> 75k","Unaffiliated/Other",0.136363636363636
"yes","F",55.9367476471876,"(54.2,108]","secondary","> 75k","Unaffiliated/Other",0.1
"yes","M",39.6230028452615,"(36.7,45.8]","secondary","35k-75k","Democrat",0.357142857142857
"yes","M",30.4251477347341,"(19.2,36.7]","postsec","35k-75k","Republican",0.470588235294118
"yes","M",41.0401619610418,"(36.7,45.8]","secondary","35k-75k","Democrat",0.636363636363636
"yes","M",51.9150798861895,"(45.8,54.2]","secondary","> 75k","Unaffiliated/Other",0.159090909090909
"no","M",31.7520245130225,"(19.2,36.7]","secondary","> 75k","Democrat",0.159090909090909
"no","F",37.5328299409061,"(36.7,45.8]","primary","35k-75k","Unaffiliated/Other",0.0227272727272727
"yes","F",61.320857955789,"(54.2,108]","secondary","35k-75k","Republican",0.65
"yes","M",67.2247756620705,"(54.2,108]","postsec","35k-75k","Democrat",0.5
"yes","F",65.9061063690085,"(54.2,108]","postsec","> 75k","Republican",0.5
"yes","F",37.4945283431823,"(36.7,45.8]","secondary","> 75k","Unaffiliated/Other",0.363636363636364
"yes","F",23.4296344933246,"(19.2,36.7]","secondary","35k-75k","Unaffiliated/Other",0.2
"no","M",41.4286495950974,"(36.7,45.8]","secondary","> 75k","Unaffiliated/Other",0
"no","M",75.2243379295251,"(54.2,108]","secondary","< 35k","Democrat",0.704545454545455
"yes","F",33.6616327423944,"(19.2,36.7]","secondary","35k-75k","Unaffiliated/Other",0
"yes","F",38.071788137448,"(36.7,45.8]","secondary","35k-75k","Democrat",0.0789473684210526
"yes","F",20.3655066754213,"(19.2,36.7]","secondary","< 35k","Unaffiliated/Other",0
"yes","F",25.2133946158897,"(19.2,36.7]","postsec","35k-75k","Democrat",0.173913043478261
"yes","M",41.4888378200919,"(36.7,45.8]","secondary","35k-75k","Unaffiliated/Other",0.09375
"yes","F",40.5012037644999,"(36.7,45.8]","secondary","35k-75k","Unaffiliated/Other",0.25
"yes","M",29.784963887065,"(19.2,36.7]","secondary","35k-75k","Republican",0.159090909090909
"no","F",24.5349091704968,"(19.2,36.7]","secondary","35k-75k","Unaffiliated/Other",0.25
"no","F",34.9666228934121,"(19.2,36.7]","postsec","> 75k","Republican",0.346153846153846
"yes","M",25.3036769533815,"(19.2,36.7]","primary","35k-75k","Unaffiliated/Other",0.173913043478261
"yes","F",46.2683300503392,"(45.8,54.2]","secondary","35k-75k","Unaffiliated/Other",0.292682926829268
"yes","M",43.1330706938061,"(36.7,45.8]","secondary","> 75k","Democrat",0.136363636363636
"yes","M",23.7661413876122,"(19.2,36.7]","primary","35k-75k","Unaffiliated/Other",0
"yes","M",55.9449551324141,"(54.2,108]","postsec","> 75k","Republican",0.363636363636364
"yes","F",40.881483913329,"(36.7,45.8]","secondary","> 75k","Unaffiliated/Other",0.214285714285714
"yes","M",41.1085576712629,"(36.7,45.8]","secondary","35k-75k","Unaffiliated/Other",0
"no","M",74.8686802363756,"(54.2,108]","primary","35k-75k","Unaffiliated/Other",0.159090909090909
"no","F",30.2637338586124,"(19.2,36.7]","primary","35k-75k","Unaffiliated/Other",0.0714285714285714
"no","M",44.2520245130225,"(36.7,45.8]","secondary","35k-75k","Unaffiliated/Other",0.315789473684211
"no","F",25.555373166995,"(19.2,36.7]","secondary","< 35k","Unaffiliated/Other",0.0869565217391304
"no","F",37.4398117750055,"(36.7,45.8]","primary","> 75k","Unaffiliated/Other",0
"yes","M",44.2711753118844,"(36.7,45.8]","secondary","> 75k","Democrat",0.363636363636364
"yes","M",43.8498577369227,"(36.7,45.8]","secondary","< 35k","Unaffiliated/Other",0.131578947368421
"yes","M",35.5548260013132,"(19.2,36.7]","secondary","< 35k","Unaffiliated/Other",0.0227272727272727
"yes","M",67.7281680892974,"(54.2,108]","secondary","> 75k","Unaffiliated/Other",0.0909090909090909
"yes","M",50.5252790544977,"(45.8,54.2]","secondary","35k-75k","Unaffiliated/Other",0.114285714285714
"no","F",34.7313416502517,"(19.2,36.7]","primary","35k-75k","Republican",0.268292682926829
"yes","M",36.1402932808054,"(19.2,36.7]","secondary","35k-75k","Unaffiliated/Other",0.228571428571429
"yes","F",42.6570365506675,"(36.7,45.8]","secondary","35k-75k","Republican",0.431818181818182
"no","F",42.1481724666229,"(36.7,45.8]","postsec","> 75k","Unaffiliated/Other",0.1875
"yes","M",36.4986868023638,"(19.2,36.7]","postsec","> 75k","Unaffiliated/Other",0
"no","M",32.0474939811775,"(19.2,36.7]","postsec","> 75k","Unaffiliated/Other",0.24390243902439
"no","F",24.7154738454804,"(19.2,36.7]","secondary","> 75k","Unaffiliated/Other",0.1
"yes","F",55.5865616108558,"(54.2,108]","secondary","> 75k","Unaffiliated/Other",0.181818181818182
"yes","M",45.1001313197636,"(36.7,45.8]","secondary","35k-75k","Republican",0.318181818181818
"yes","F",33.0980520901729,"(19.2,36.7]","secondary","35k-75k","Unaffiliated/Other",0.0588235294117647
"no","M",26.7181002407529,"(19.2,36.7]","secondary","> 75k","Unaffiliated/Other",0.0434782608695652
"no","M",43.7541037426133,"(36.7,45.8]","secondary","< 35k","Democrat",0.478260869565217
"no","M",63.1620704749398,"(54.2,108]","primary","> 75k","Unaffiliated/Other",0.342105263157895
"yes","M",68.8471219085139,"(54.2,108]","primary","< 35k","Unaffiliated/Other",0.318181818181818
"yes","M",50.8262201794703,"(45.8,54.2]","secondary","< 35k","Democrat",0.386363636363636
"yes","F",44.4654191289122,"(36.7,45.8]","postsec","35k-75k","Democrat",0.545454545454545
"yes","F",35.9378419785511,"(19.2,36.7]","secondary","35k-75k","Unaffiliated/Other",0.21875
"yes","F",47.6663383672576,"(45.8,54.2]","secondary","35k-75k","Unaffiliated/Other",0.142857142857143
"yes","M",49.5540599693587,"(45.8,54.2]","secondary","35k-75k","Unaffiliated/Other",0.5
"yes","F",40.8951630553732,"(36.7,45.8]","secondary","35k-75k","Unaffiliated/Other",0.105263157894737
"yes","F",37.1443423068505,"(36.7,45.8]","secondary","35k-75k","Unaffiliated/Other",0.192307692307692
"yes","F",23.1259575399431,"(19.2,36.7]","primary","> 75k","Unaffiliated/Other",0.142857142857143
"no","M",21.5282337491793,"(19.2,36.7]","secondary","35k-75k","Unaffiliated/Other",0.0909090909090909
"no","M",45.9755964105931,"(45.8,54.2]","secondary","35k-75k","Democrat",0.615384615384615
"no","M",43.4832567301379,"(36.7,45.8]","secondary","> 75k","Unaffiliated/Other",0.0588235294117647
"yes","M",48.7333114467061,"(45.8,54.2]","primary","< 35k","Democrat",0.431818181818182
"yes","M",43.7513679142044,"(36.7,45.8]","postsec","35k-75k","Republican",0.142857142857143
"no","M",46.3722915298752,"(45.8,54.2]","primary","35k-75k","Democrat",0.477272727272727
"no","M",24.652549792077,"(19.2,36.7]","primary","35k-75k","Unaffiliated/Other",0
"no","M",58.9543663821405,"(54.2,108]","secondary","35k-75k","Unaffiliated/Other",0.613636363636364
"no","M",24.8823593784198,"(19.2,36.7]","secondary","> 75k","Unaffiliated/Other",0
"yes","F",72.433792952506,"(54.2,108]","primary","< 35k","Republican",0.545454545454545
"yes","F",43.048260013132,"(36.7,45.8]","postsec","> 75k","Republican",0.5
"yes","M",45.5488071788137,"(36.7,45.8]","secondary","35k-75k","Unaffiliated/Other",0.363636363636364
"yes","M",34.2963449332458,"(19.2,36.7]","primary","> 75k","Unaffiliated/Other",0.125
"no","M",33.6588969139856,"(19.2,36.7]","secondary","< 35k","Unaffiliated/Other",0.0789473684210526
"yes","F",39.6120595316262,"(36.7,45.8]","postsec","> 75k","Democrat",0.285714285714286
"yes","F",74.4035894068724,"(54.2,108]","primary","35k-75k","Unaffiliated/Other",0.236842105263158
"yes","M",44.8101335084264,"(36.7,45.8]","primary","35k-75k","Unaffiliated/Other",0.115384615384615
"no","M",25.6675421317575,"(19.2,36.7]","primary","35k-75k","Unaffiliated/Other",0
"yes","F",47.9563361785949,"(45.8,54.2]","secondary","> 75k","Unaffiliated/Other",0.428571428571429
"yes","F",44.4708907857299,"(36.7,45.8]","secondary","35k-75k","Unaffiliated/Other",0.0909090909090909
"no","F",67.5913766688553,"(54.2,108]","primary","35k-75k","Republican",0.394736842105263
"no","F",55.8492011381046,"(54.2,108]","secondary","< 35k","Unaffiliated/Other",0.0384615384615385
"yes","M",41.8472313416503,"(36.7,45.8]","primary","> 75k","Unaffiliated/Other",0.473684210526316
"yes","M",47.9098270956446,"(45.8,54.2]","secondary","> 75k","Republican",0.181818181818182
"yes","M",30.1597723790764,"(19.2,36.7]","secondary","35k-75k","Unaffiliated/Other",0.357142857142857
"no","M",51.9834755964106,"(45.8,54.2]","secondary","> 75k","Unaffiliated/Other",0.386363636363636
"yes","F",47.3106806741081,"(45.8,54.2]","primary","35k-75k","Unaffiliated/Other",0.204545454545455
"yes","F",39.0566863646312,"(36.7,45.8]","postsec","> 75k","Unaffiliated/Other",0.235294117647059
"yes","M",41.5845918144014,"(36.7,45.8]","secondary","35k-75k","Unaffiliated/Other",0
"no","M",51.439045743051,"(45.8,54.2]","secondary","< 35k","Democrat",0.568181818181818
"yes","F",60.5274677172248,"(54.2,108]","primary","< 35k","Democrat",0.454545454545455
"no","M",66.6858174655286,"(54.2,108]","primary","35k-75k","Unaffiliated/Other",0.184210526315789
"yes","M",38.4411249726417,"(36.7,45.8]","postsec","> 75k","Unaffiliated/Other",0.214285714285714
"no","M",27.0491354782228,"(19.2,36.7]","secondary","< 35k","Unaffiliated/Other",0.115384615384615
"yes","M",56.37995184942,"(54.2,108]","secondary","35k-75k","Democrat",0.0909090909090909
"yes","F",38.263296126067,"(36.7,45.8]","secondary","> 75k","Unaffiliated/Other",0
"yes","M",45.8716349310571,"(45.8,54.2]","primary","< 35k","Unaffiliated/Other",0.0909090909090909
"no","F",28.745349091705,"(19.2,36.7]","secondary","35k-75k","Unaffiliated/Other",0.125
"yes","M",36.5862333114467,"(19.2,36.7]","postsec","> 75k","Democrat",0.0681818181818182
"yes","M",42.3287371416065,"(36.7,45.8]","secondary","35k-75k","Unaffiliated/Other",0.204545454545455
"yes","M",53.137995184942,"(45.8,54.2]","secondary","< 35k","Democrat",0.159090909090909
"no","F",64.0621580214489,"(54.2,108]","primary","< 35k","Democrat",0.529411764705882
"yes","F",53.2228058656161,"(45.8,54.2]","primary","35k-75k","Republican",0.454545454545455
"no","M",47.9453928649595,"(45.8,54.2]","secondary","< 35k","Unaffiliated/Other",0.0285714285714286
"yes","F",34.3647406434668,"(19.2,36.7]","postsec","35k-75k","Unaffiliated/Other",0.0454545454545455
"no","F",25.1176406215802,"(19.2,36.7]","secondary","35k-75k","Unaffiliated/Other",0.15
"yes","M",64.0512147078135,"(54.2,108]","postsec","> 75k","Democrat",0.636363636363636
"yes","M",32.7752243379295,"(19.2,36.7]","secondary","< 35k","Unaffiliated/Other",0.0227272727272727
"yes","M",45.734843510615,"(36.7,45.8]","postsec","35k-75k","Democrat",0.363636363636364
"yes","F",20.127489603852,"(19.2,36.7]","secondary","> 75k","Democrat",0.2
"yes","F",36.9856642591377,"(36.7,45.8]","primary","35k-75k","Unaffiliated/Other",0.204545454545455
"yes","F",30.7972203983366,"(19.2,36.7]","secondary","> 75k","Unaffiliated/Other",0.125
"yes","F",54.0927992996279,"(45.8,54.2]","secondary","< 35k","Republican",0.409090909090909
"yes","M",45.9728605821843,"(45.8,54.2]","secondary","> 75k","Unaffiliated/Other",0.386363636363636
"no","M",57.2171153425257,"(54.2,108]","secondary","35k-75k","Democrat",0.477272727272727
"no","M",23.4706719194572,"(19.2,36.7]","secondary","> 75k","Unaffiliated/Other",0.142857142857143
"yes","M",47.7675640183848,"(45.8,54.2]","secondary","< 35k","Democrat",0.522727272727273
"yes","F",46.4926679798643,"(45.8,54.2]","secondary","> 75k","Democrat",0.386363636363636
"no","F",77.0053622236813,"(54.2,108]","postsec","> 75k","Unaffiliated/Other",0.125
"yes","F",59.4468154957321,"(54.2,108]","primary","35k-75k","Democrat",0.363636363636364
"yes","F",38.7365944407967,"(36.7,45.8]","primary","35k-75k","Unaffiliated/Other",0.115384615384615
"no","M",21.0166338367258,"(19.2,36.7]","primary","< 35k","Unaffiliated/Other",0
"yes","M",72.3571897570584,"(54.2,108]","secondary","> 75k","Democrat",0.318181818181818
"yes","F",31.1255198073977,"(19.2,36.7]","secondary","> 75k","Republican",0.210526315789474
"yes","M",25.5745239658569,"(19.2,36.7]","secondary","> 75k","Unaffiliated/Other",0.05
"no","F",40.8377106587875,"(36.7,45.8]","secondary","> 75k","Unaffiliated/Other",0.0714285714285714
"yes","M",57.4824906981834,"(54.2,108]","postsec","> 75k","Unaffiliated/Other",0.204545454545455
"yes","M",24.7100021886627,"(19.2,36.7]","secondary","< 35k","Democrat",0.357142857142857
"no","F",28.70978332239,"(19.2,36.7]","secondary","< 35k","Unaffiliated/Other",0.03125
"yes","F",65.1811118406654,"(54.2,108]","primary","35k-75k","Unaffiliated/Other",0.454545454545455
"no","M",59.1650251696214,"(54.2,108]","secondary","35k-75k","Unaffiliated/Other",0.482758620689655
"yes","F",70.9017290435544,"(54.2,108]","secondary","> 75k","Republican",0.295454545454545
"yes","M",45.3956007879186,"(36.7,45.8]","secondary","35k-75k","Democrat",0.431818181818182
"yes","F",49.3160428977895,"(45.8,54.2]","secondary","35k-75k","Democrat",0.390243902439024
"yes","F",20.3326767345152,"(19.2,36.7]","secondary","35k-75k","Republican",0.5
"yes","F",55.9558984460495,"(54.2,108]","primary","> 75k","Democrat",0.522727272727273
"yes","F",45.302582622018,"(36.7,45.8]","secondary","35k-75k","Unaffiliated/Other",0.172413793103448
"yes","M",50.6401838476691,"(45.8,54.2]","postsec","< 35k","Democrat",0.431818181818182
"yes","F",45.7430509958415,"(36.7,45.8]","postsec","35k-75k","Democrat",0.454545454545455
"no","F",39.494418910046,"(36.7,45.8]","primary","< 35k","Unaffiliated/Other",0.275862068965517
"no","F",67.388925366601,"(54.2,108]","postsec","< 35k","Unaffiliated/Other",0.0434782608695652
"yes","F",40.290544977019,"(36.7,45.8]","secondary","35k-75k","Republican",0.4375
"yes","F",32.0721164368571,"(19.2,36.7]","secondary","35k-75k","Unaffiliated/Other",0.146341463414634
"no","M",51.7153644123441,"(45.8,54.2]","postsec","< 35k","Republican",0.454545454545455
"no","F",23.6457649376231,"(19.2,36.7]","postsec","> 75k","Unaffiliated/Other",0
"yes","F",49.392646093237,"(45.8,54.2]","secondary","35k-75k","Democrat",0.318181818181818
"no","M",29.2979864302911,"(19.2,36.7]","secondary","35k-75k","Unaffiliated/Other",0.125
"no","M",36.6819873057562,"(36.7,45.8]","secondary","35k-75k","Unaffiliated/Other",0
"yes","F",41.4286495950974,"(36.7,45.8]","secondary","35k-75k","Unaffiliated/Other",0.0681818181818182
"yes","M",104.921755307507,"(54.2,108]","primary","< 35k","Democrat",0.25
"no","F",50.8125410374261,"(45.8,54.2]","secondary","> 75k","Democrat",0.5
"yes","F",24.9042460056905,"(19.2,36.7]","postsec","35k-75k","Unaffiliated/Other",0.227272727272727
"yes","M",84.9447362661414,"(54.2,108]","primary","35k-75k","Democrat",0.431818181818182
"no","F",45.9154081855986,"(45.8,54.2]","primary","35k-75k","Unaffiliated/Other",0.0227272727272727
"yes","M",34.1869117968921,"(19.2,36.7]","secondary","35k-75k","Unaffiliated/Other",0.0454545454545455
"yes","M",70.9208798424163,"(54.2,108]","secondary","35k-75k","Unaffiliated/Other",0.375
"yes","M",32.0091923834537,"(19.2,36.7]","postsec","> 75k","Unaffiliated/Other",0.181818181818182
"yes","M",38.5532939374042,"(36.7,45.8]","secondary","< 35k","Republican",0.35
"no","M",84.9091704968264,"(54.2,108]","primary","< 35k","Democrat",0.568181818181818
"yes","F",47.6006784854454,"(45.8,54.2]","primary","35k-75k","Democrat",0.25
"yes","M",31.1775005471657,"(19.2,36.7]","secondary","35k-75k","Unaffiliated/Other",0.394736842105263
"no","M",51.8220617202889,"(45.8,54.2]","secondary","35k-75k","Unaffiliated/Other",0
"no","F",23.1369008535785,"(19.2,36.7]","secondary","< 35k","Unaffiliated/Other",0
"yes","M",67.8239220836069,"(54.2,108]","secondary","35k-75k","Republican",0.545454545454545
"yes","F",51.7153644123441,"(45.8,54.2]","postsec","> 75k","Democrat",0.5625
"no","M",55.5236375574524,"(54.2,108]","secondary","> 75k","Unaffiliated/Other",0.447368421052632
"yes","F",69.8648500766032,"(54.2,108]","primary","35k-75k","Unaffiliated/Other",0.0681818181818182
"yes","F",41.9676077916393,"(36.7,45.8]","primary","35k-75k","Republican",0.340909090909091
"yes","F",47.9317137229153,"(45.8,54.2]","secondary","35k-75k","Democrat",0.454545454545455
"yes","F",45.2396585686146,"(36.7,45.8]","primary","35k-75k","Democrat",0.545454545454545
"yes","F",47.6718100240753,"(45.8,54.2]","secondary","> 75k","Republican",0.434782608695652
"yes","F",39.1250820748523,"(36.7,45.8]","secondary","35k-75k","Unaffiliated/Other",0.0909090909090909
"yes","F",36.0281243160429,"(19.2,36.7]","secondary","> 75k","Unaffiliated/Other",0.269230769230769
"yes","F",82.3374917925148,"(54.2,108]","primary","35k-75k","Unaffiliated/Other",0.318181818181818
"no","F",44.7690960822937,"(36.7,45.8]","secondary","> 75k","Unaffiliated/Other",0.181818181818182
"yes","F",62.8611293499672,"(54.2,108]","postsec","35k-75k","Democrat",0.454545454545455
"yes","F",53.5866710439921,"(45.8,54.2]","secondary","< 35k","Republican",0.386363636363636
"yes","M",40.5285620485883,"(36.7,45.8]","secondary","35k-75k","Unaffiliated/Other",0.181818181818182
"yes","F",46.1835193696651,"(45.8,54.2]","secondary","> 75k","Republican",0.431818181818182
"no","M",38.9445173998687,"(36.7,45.8]","primary","< 35k","Democrat",0.340909090909091
"yes","M",42.6077916393084,"(36.7,45.8]","primary","35k-75k","Unaffiliated/Other",0.0681818181818182
"no","M",26.3569708907857,"(19.2,36.7]","postsec","35k-75k","Unaffiliated/Other",0.192307692307692
"yes","M",51.2748960385205,"(45.8,54.2]","postsec","> 75k","Unaffiliated/Other",0.454545454545455
"yes","F",57.8983366163274,"(54.2,108]","secondary","> 75k","Republican",0.294117647058824
"yes","M",20.9509739549136,"(19.2,36.7]","secondary","> 75k","Unaffiliated/Other",0.5
"no","M",28.0504486758591,"(19.2,36.7]","postsec","> 75k","Unaffiliated/Other",0
"yes","F",38.6408404464872,"(36.7,45.8]","secondary","35k-75k","Unaffiliated/Other",0.241379310344828
"no","M",40.8130882031079,"(36.7,45.8]","primary","< 35k","Unaffiliated/Other",0.315789473684211
"yes","F",55.2473188881593,"(54.2,108]","secondary","< 35k","Democrat",0.159090909090909
"yes","F",42.5558108995404,"(36.7,45.8]","postsec","< 35k","Republican",0.431818181818182
"no","M",34.6410593127599,"(19.2,36.7]","secondary","> 75k","Unaffiliated/Other",0
"yes","M",26.0587655942219,"(19.2,36.7]","secondary","35k-75k","Unaffiliated/Other",0.173913043478261
"no","F",61.944626833005,"(54.2,108]","secondary","< 35k","Unaffiliated/Other",0.0344827586206897
"yes","M",23.4378419785511,"(19.2,36.7]","primary","35k-75k","Republican",0.214285714285714
"no","F",45.3107901072445,"(36.7,45.8]","primary","35k-75k","Unaffiliated/Other",0.159090909090909
"no","F",39.7515867804771,"(36.7,45.8]","secondary","35k-75k","Unaffiliated/Other",0.394736842105263
